duration,start_date,start_year,start_month,start_hour,weekday,start_city,end_city,subscription_type
36.7,12,2013,9,17,3,Embarcadero at Bryant,Townsend at 7th,Customer
17.5,12,2013,9,17,3,Townsend at 7th,Post at Kearney,Subscriber
7.266666666666667,12,2013,9,17,3,Market at Sansome,Grant Avenue at Columbus Avenue,Customer
75.45,12,2013,9,17,3,2nd at South Park,Civic Center BART (7th at Market),Customer
6.833333333333333,12,2013,9,17,3,San Jose Diridon Caltrain Station,Paseo de San Antonio,Subscriber
6.9,12,2013,9,17,3,5th at Howard,San Francisco Caltrain 2 (330 Townsend),Subscriber
60.55,12,2013,9,17,3,San Jose City Hall,Japantown,Customer
14.866666666666667,12,2013,9,17,3,Embarcadero at Sansome,Howard at 2nd,Subscriber
10.416666666666666,12,2013,9,17,3,San Francisco Caltrain 2 (330 Townsend),Civic Center BART (7th at Market),Subscriber
4.233333333333333,12,2013,9,17,3,South Van Ness at Market,Civic Center BART (7th at Market),Subscriber
8.716666666666667,12,2013,9,17,3,Embarcadero at Vallejo,Embarcadero at Sansome,Customer
28.5,12,2013,9,17,3,San Francisco Caltrain 2 (330 Townsend),Grant Avenue at Columbus Avenue,Customer
12.266666666666667,12,2013,9,17,3,Steuart at Market,San Francisco Caltrain 2 (330 Townsend),Subscriber
19.05,12,2013,9,17,3,Harry Bridges Plaza (Ferry Building),Powell Street BART,Customer
5.516666666666667,12,2013,9,17,3,Embarcadero at Vallejo,Embarcadero at Sansome,Customer
16.55,12,2013,9,17,3,2nd at South Park,South Van Ness at Market,Customer
67.93333333333334,12,2013,9,17,3,San Jose City Hall,San Jose City Hall,Subscriber
10.633333333333333,12,2013,9,17,3,Civic Center BART (7th at Market),Temporary Transbay Terminal (Howard at Beale),Subscriber
17.05,12,2013,9,17,3,Harry Bridges Plaza (Ferry Building),Powell Street BART,Customer
11.05,12,2013,9,17,3,2nd at Townsend,Harry Bridges Plaza (Ferry Building),Subscriber
5.383333333333334,12,2013,9,17,3,2nd at South Park,San Francisco Caltrain 2 (330 Townsend),Subscriber
12.6,12,2013,9,17,3,Steuart at Market,Grant Avenue at Columbus Avenue,Subscriber
4.816666666666666,12,2013,9,17,3,Mountain View Caltrain Station,Mountain View City Hall,Subscriber
6.35,12,2013,9,17,3,Davis at Jackson,Spear at Folsom,Subscriber
5.883333333333334,12,2013,9,17,3,Post at Kearney,Market at 4th,Subscriber
39.65,12,2013,9,17,3,Embarcadero at Bryant,Embarcadero at Bryant,Customer
8.683333333333334,12,2013,9,17,3,Market at 4th,Market at Sansome,Subscriber
6.433333333333334,12,2013,9,17,3,Davis at Jackson,Temporary Transbay Terminal (Howard at Beale),Subscriber
234.0,12,2013,9,17,3,Harry Bridges Plaza (Ferry Building),Yerba Buena Center of the Arts (3rd @ Howard),Customer
12.45,12,2013,9,17,3,5th at Howard,Powell at Post (Union Square),Customer
13.666666666666666,12,2013,9,17,3,5th at Howard,Powell at Post (Union Square),Customer
3.6166666666666667,12,2013,9,17,3,2nd at Folsom,Market at Sansome,Subscriber
26.433333333333334,12,2013,9,17,3,Spear at Folsom,Market at 10th,Subscriber
8.5,12,2013,9,17,3,Post at Kearney,5th at Howard,Customer
11.583333333333334,12,2013,9,17,3,Townsend at 7th,Golden Gate at Polk,Customer
4.016666666666667,12,2013,9,17,3,2nd at Folsom,Temporary Transbay Terminal (Howard at Beale),Subscriber
16.7,12,2013,9,17,3,Townsend at 7th,Embarcadero at Bryant,Subscriber
232.45,12,2013,9,17,3,Harry Bridges Plaza (Ferry Building),Yerba Buena Center of the Arts (3rd @ Howard),Customer
232.35,12,2013,9,17,3,Harry Bridges Plaza (Ferry Building),Yerba Buena Center of the Arts (3rd @ Howard),Customer
6.683333333333334,12,2013,9,17,3,2nd at South Park,San Francisco Caltrain 2 (330 Townsend),Subscriber
7.633333333333334,12,2013,9,17,3,Townsend at 7th,Civic Center BART (7th at Market),Subscriber
6.066666666666666,12,2013,9,17,3,2nd at South Park,San Francisco Caltrain 2 (330 Townsend),Subscriber
11.133333333333333,12,2013,9,18,3,Market at 10th,San Francisco Caltrain (Townsend at 4th),Subscriber
17.583333333333332,12,2013,9,18,3,Embarcadero at Sansome,San Francisco Caltrain 2 (330 Townsend),Customer
16.083333333333332,12,2013,9,18,3,Spear at Folsom,Townsend at 7th,Subscriber
11.45,12,2013,9,18,3,San Francisco Caltrain (Townsend at 4th),Powell at Post (Union Square),Subscriber
6.95,12,2013,9,18,3,Howard at 2nd,5th at Howard,Subscriber
8.283333333333333,12,2013,9,18,3,Market at Sansome,Temporary Transbay Terminal (Howard at Beale),Subscriber
5.35,12,2013,9,18,3,2nd at South Park,Yerba Buena Center of the Arts (3rd @ Howard),Subscriber
20.85,12,2013,9,18,3,Grant Avenue at Columbus Avenue,San Francisco City Hall,Subscriber
13.8,12,2013,9,18,3,Townsend at 7th,Temporary Transbay Terminal (Howard at Beale),Subscriber
11.65,12,2013,9,18,3,Temporary Transbay Terminal (Howard at Beale),Embarcadero at Sansome,Subscriber
8.316666666666666,12,2013,9,18,3,Commercial at Montgomery,5th at Howard,Subscriber
14.783333333333333,12,2013,9,18,3,Commercial at Montgomery,2nd at Townsend,Subscriber
5.9,12,2013,9,18,3,Harry Bridges Plaza (Ferry Building),Embarcadero at Bryant,Subscriber
13.083333333333334,12,2013,9,18,3,Commercial at Montgomery,South Van Ness at Market,Subscriber
8.433333333333334,12,2013,9,18,3,5th at Howard,Temporary Transbay Terminal (Howard at Beale),Subscriber
12.416666666666666,12,2013,9,18,3,2nd at Townsend,Embarcadero at Sansome,Customer
5.083333333333333,12,2013,9,18,3,Harry Bridges Plaza (Ferry Building),Market at Sansome,Subscriber
17.766666666666666,12,2013,9,18,3,Embarcadero at Sansome,Golden Gate at Polk,Subscriber
8.366666666666667,12,2013,9,18,3,Commercial at Montgomery,Embarcadero at Folsom,Subscriber
15.95,12,2013,9,18,3,Embarcadero at Folsom,5th at Howard,Subscriber
4.183333333333334,12,2013,9,18,3,Adobe on Almaden,San Jose Diridon Caltrain Station,Subscriber
8.383333333333333,12,2013,9,18,3,Townsend at 7th,Civic Center BART (7th at Market),Subscriber
10.083333333333334,12,2013,9,18,3,South Van Ness at Market,Market at 4th,Subscriber
10.583333333333334,12,2013,9,18,3,Steuart at Market,Powell Street BART,Subscriber
15.333333333333334,12,2013,9,18,3,Embarcadero at Sansome,Powell Street BART,Customer
15.3,12,2013,9,18,3,Embarcadero at Sansome,Powell Street BART,Customer
10.633333333333333,12,2013,9,18,3,South Van Ness at Market,San Francisco Caltrain 2 (330 Townsend),Subscriber
4.016666666666667,12,2013,9,18,3,Post at Kearney,Yerba Buena Center of the Arts (3rd @ Howard),Subscriber
10.45,12,2013,9,18,3,5th at Howard,Washington at Kearney,Customer
27.133333333333333,12,2013,9,18,3,Townsend at 7th,Powell at Post (Union Square),Customer
11.016666666666667,12,2013,9,18,3,Harry Bridges Plaza (Ferry Building),Powell Street BART,Customer
24.15,12,2013,9,18,3,Market at 4th,Civic Center BART (7th at Market),Customer
24.216666666666665,12,2013,9,18,3,Market at 4th,Civic Center BART (7th at Market),Customer
7.116666666666666,12,2013,9,18,3,Steuart at Market,Embarcadero at Sansome,Subscriber
10.466666666666667,12,2013,9,18,3,Harry Bridges Plaza (Ferry Building),Powell Street BART,Customer
10.55,12,2013,9,18,3,Harry Bridges Plaza (Ferry Building),Powell Street BART,Customer
7.083333333333333,12,2013,9,18,3,Steuart at Market,Howard at 2nd,Subscriber
12.2,12,2013,9,18,3,Davis at Jackson,2nd at South Park,Subscriber
8.383333333333333,12,2013,9,18,3,2nd at Folsom,Market at 4th,Subscriber
8.616666666666667,12,2013,9,18,3,Spear at Folsom,San Francisco Caltrain 2 (330 Townsend),Subscriber
7.983333333333333,12,2013,9,18,3,Embarcadero at Sansome,Davis at Jackson,Subscriber
6.583333333333333,12,2013,9,18,3,Market at Sansome,2nd at Townsend,Customer
5.35,12,2013,9,18,3,Adobe on Almaden,San Jose Diridon Caltrain Station,Customer
15.133333333333333,12,2013,9,18,3,Powell Street BART,Grant Avenue at Columbus Avenue,Subscriber
7.016666666666667,12,2013,9,18,3,San Francisco Caltrain (Townsend at 4th),Embarcadero at Bryant,Subscriber
8.083333333333334,12,2013,9,18,3,San Francisco Caltrain (Townsend at 4th),Powell Street BART,Subscriber
6.4,12,2013,9,18,3,San Francisco Caltrain (Townsend at 4th),2nd at South Park,Subscriber
3.6166666666666667,12,2013,9,18,3,San Francisco Caltrain (Townsend at 4th),2nd at Townsend,Subscriber
10.133333333333333,12,2013,9,18,3,Howard at 2nd,San Francisco Caltrain 2 (330 Townsend),Subscriber
100.86666666666666,12,2013,9,18,3,Davis at Jackson,Embarcadero at Vallejo,Customer
10.733333333333333,12,2013,9,18,3,2nd at Folsom,Townsend at 7th,Customer
6.616666666666666,12,2013,9,18,3,Howard at 2nd,San Francisco Caltrain 2 (330 Townsend),Subscriber
10.65,12,2013,9,18,3,Embarcadero at Bryant,5th at Howard,Customer
97.46666666666667,12,2013,9,18,3,Davis at Jackson,Embarcadero at Vallejo,Customer
9.183333333333334,12,2013,9,18,3,Embarcadero at Bryant,San Francisco Caltrain (Townsend at 4th),Customer
12.533333333333333,12,2013,9,18,3,5th at Howard,Market at 10th,Subscriber
11.783333333333333,12,2013,9,18,3,Commercial at Montgomery,Embarcadero at Bryant,Subscriber
5.233333333333333,12,2013,9,18,3,Spear at Folsom,Steuart at Market,Customer
23.05,12,2013,9,18,3,Embarcadero at Sansome,5th at Howard,Subscriber
24.283333333333335,12,2013,9,18,3,Embarcadero at Bryant,Embarcadero at Bryant,Subscriber
13.083333333333334,12,2013,9,18,3,Howard at 2nd,Townsend at 7th,Subscriber
13.866666666666667,12,2013,9,18,3,2nd at South Park,Commercial at Montgomery,Subscriber
5.95,12,2013,9,18,3,San Francisco Caltrain (Townsend at 4th),2nd at South Park,Subscriber
5.416666666666667,12,2013,9,18,3,San Antonio Caltrain Station,Rengstorff Avenue / California Street,Subscriber
11.633333333333333,12,2013,9,18,3,Embarcadero at Folsom,San Francisco Caltrain (Townsend at 4th),Customer
12.916666666666666,12,2013,9,18,3,Palo Alto Caltrain Station,Park at Olive,Subscriber
9.316666666666666,12,2013,9,18,3,Market at Sansome,Embarcadero at Vallejo,Subscriber
8.666666666666666,12,2013,9,18,3,2nd at Townsend,Steuart at Market,Subscriber
11.133333333333333,12,2013,9,18,3,2nd at South Park,Civic Center BART (7th at Market),Subscriber
6.916666666666667,12,2013,9,18,3,Davis at Jackson,Market at Sansome,Subscriber
26.316666666666666,12,2013,9,18,3,Embarcadero at Sansome,South Van Ness at Market,Subscriber
8.666666666666666,12,2013,9,18,3,Steuart at Market,Grant Avenue at Columbus Avenue,Subscriber
192.71666666666667,12,2013,9,18,3,Grant Avenue at Columbus Avenue,Grant Avenue at Columbus Avenue,Customer
15.016666666666667,12,2013,9,19,3,Market at 10th,2nd at South Park,Customer
12.633333333333333,12,2013,9,19,3,Post at Kearney,San Francisco Caltrain (Townsend at 4th),Subscriber
13.3,12,2013,9,19,3,Embarcadero at Folsom,San Francisco Caltrain (Townsend at 4th),Subscriber
26.15,12,2013,9,19,3,San Francisco Caltrain (Townsend at 4th),Embarcadero at Bryant,Subscriber
15.966666666666667,12,2013,9,19,3,Commercial at Montgomery,South Van Ness at Market,Subscriber
7.783333333333333,12,2013,9,19,3,Howard at 2nd,Powell at Post (Union Square),Subscriber
18.716666666666665,12,2013,9,19,3,Clay at Battery,Townsend at 7th,Subscriber
19.216666666666665,12,2013,9,19,3,Powell Street BART,Grant Avenue at Columbus Avenue,Customer
6.9,12,2013,9,19,3,2nd at Townsend,Market at Sansome,Subscriber
11.833333333333334,12,2013,9,19,3,Market at Sansome,San Francisco Caltrain (Townsend at 4th),Subscriber
12.266666666666667,12,2013,9,19,3,San Jose Diridon Caltrain Station,Japantown,Subscriber
13.416666666666666,12,2013,9,19,3,Howard at 2nd,South Van Ness at Market,Subscriber
5.516666666666667,12,2013,9,19,3,Mechanics Plaza (Market at Battery),Yerba Buena Center of the Arts (3rd @ Howard),Subscriber
5.05,12,2013,9,19,3,Powell Street BART,Market at 10th,Subscriber
4.816666666666666,12,2013,9,19,3,Powell Street BART,Market at 10th,Subscriber
4.933333333333334,12,2013,9,19,3,2nd at Townsend,Temporary Transbay Terminal (Howard at Beale),Customer
2.65,12,2013,9,19,3,Powell Street BART,5th at Howard,Subscriber
4.5,12,2013,9,19,3,Santa Clara at Almaden,San Jose Diridon Caltrain Station,Subscriber
19.516666666666666,12,2013,9,19,3,Howard at 2nd,San Francisco Caltrain (Townsend at 4th),Customer
22.6,12,2013,9,19,3,Embarcadero at Vallejo,Powell at Post (Union Square),Subscriber
21.65,12,2013,9,19,3,Embarcadero at Vallejo,Powell at Post (Union Square),Customer
17.25,12,2013,9,19,3,Embarcadero at Sansome,Yerba Buena Center of the Arts (3rd @ Howard),Subscriber
17.083333333333332,12,2013,9,19,3,Temporary Transbay Terminal (Howard at Beale),South Van Ness at Market,Customer
19.65,12,2013,9,19,3,Embarcadero at Sansome,2nd at Townsend,Subscriber
5.966666666666667,12,2013,9,19,3,Market at Sansome,Embarcadero at Folsom,Subscriber
3.933333333333333,12,2013,9,19,3,San Francisco Caltrain (Townsend at 4th),Townsend at 7th,Subscriber
9.833333333333334,12,2013,9,19,3,San Jose Diridon Caltrain Station,St James Park,Subscriber
9.75,12,2013,9,19,3,Embarcadero at Bryant,Harry Bridges Plaza (Ferry Building),Customer
3.7,12,2013,9,19,3,San Francisco Caltrain 2 (330 Townsend),Townsend at 7th,Subscriber
9.5,12,2013,9,19,3,Embarcadero at Bryant,Harry Bridges Plaza (Ferry Building),Subscriber
9.75,12,2013,9,19,3,2nd at South Park,5th at Howard,Subscriber
6.366666666666666,12,2013,9,19,3,Townsend at 7th,San Francisco Caltrain (Townsend at 4th),Subscriber
9.633333333333333,12,2013,9,19,3,2nd at South Park,5th at Howard,Subscriber
6.733333333333333,12,2013,9,19,3,Davis at Jackson,Grant Avenue at Columbus Avenue,Customer
1098.9666666666667,12,2013,9,19,3,San Francisco Caltrain 2 (330 Townsend),Yerba Buena Center of the Arts (3rd @ Howard),Customer
13.2,12,2013,9,19,3,Grant Avenue at Columbus Avenue,Market at Sansome,Subscriber
10.466666666666667,12,2013,9,19,3,Clay at Battery,Spear at Folsom,Customer
15.666666666666666,12,2013,9,19,3,San Francisco Caltrain 2 (330 Townsend),Market at 10th,Subscriber
7.7,12,2013,9,19,3,San Antonio Caltrain Station,Rengstorff Avenue / California Street,Subscriber
7.433333333333334,12,2013,9,19,3,Beale at Market,Yerba Buena Center of the Arts (3rd @ Howard),Subscriber
3.1166666666666667,12,2013,9,19,3,Howard at 2nd,Market at Sansome,Subscriber
8.95,12,2013,9,19,3,Howard at 2nd,2nd at Townsend,Subscriber
1199.2166666666667,12,2013,9,19,3,Harry Bridges Plaza (Ferry Building),Davis at Jackson,Customer
4.966666666666667,12,2013,9,20,3,Market at Sansome,Clay at Battery,Subscriber
4.8,12,2013,9,20,3,Santa Clara at Almaden,Paseo de San Antonio,Subscriber
14.516666666666667,12,2013,9,20,3,2nd at Folsom,Powell at Post (Union Square),Subscriber
9.666666666666666,12,2013,9,20,3,San Francisco Caltrain 2 (330 Townsend),Market at 4th,Subscriber
12.5,12,2013,9,20,3,Market at Sansome,San Francisco Caltrain (Townsend at 4th),Subscriber
9.783333333333333,12,2013,9,20,3,Temporary Transbay Terminal (Howard at Beale),San Francisco Caltrain 2 (330 Townsend),Subscriber
13.5,12,2013,9,20,3,Market at Sansome,San Francisco Caltrain (Townsend at 4th),Subscriber
12.05,12,2013,9,20,3,Market at 4th,San Francisco Caltrain (Townsend at 4th),Subscriber
5.716666666666667,12,2013,9,20,3,Post at Kearney,5th at Howard,Subscriber
2.25,12,2013,9,20,3,California Ave Caltrain Station,California Ave Caltrain Station,Subscriber
8.133333333333333,12,2013,9,20,3,Townsend at 7th,2nd at South Park,Subscriber
15.133333333333333,12,2013,9,20,3,2nd at South Park,Harry Bridges Plaza (Ferry Building),Subscriber
21.7,12,2013,9,20,3,Embarcadero at Sansome,Civic Center BART (7th at Market),Customer
21.2,12,2013,9,20,3,Steuart at Market,San Francisco Caltrain 2 (330 Townsend),Subscriber
18.633333333333333,12,2013,9,20,3,Steuart at Market,San Francisco Caltrain (Townsend at 4th),Customer
2.183333333333333,12,2013,9,20,3,Beale at Market,Temporary Transbay Terminal (Howard at Beale),Subscriber
3.75,12,2013,9,20,3,MLK Library,SJSU - San Salvador at 9th,Customer
8.05,12,2013,9,20,3,Embarcadero at Sansome,Davis at Jackson,Subscriber
5.883333333333334,12,2013,9,20,3,San Pedro Square,San Jose Diridon Caltrain Station,Subscriber
10.416666666666666,12,2013,9,20,3,San Jose Diridon Caltrain Station,Paseo de San Antonio,Subscriber
11.1,12,2013,9,20,3,St James Park,San Jose Diridon Caltrain Station,Subscriber
5.166666666666667,12,2013,9,20,3,Mountain View Caltrain Station,Mountain View City Hall,Subscriber
11.416666666666666,12,2013,9,20,3,2nd at Townsend,Civic Center BART (7th at Market),Subscriber
23.433333333333334,12,2013,9,20,3,Washington at Kearney,San Francisco Caltrain (Townsend at 4th),Subscriber
9.35,12,2013,9,20,3,Market at 4th,Embarcadero at Bryant,Subscriber
10.216666666666667,12,2013,9,20,3,5th at Howard,Spear at Folsom,Subscriber
9.266666666666667,12,2013,9,20,3,Market at 10th,Market at Sansome,Subscriber
5.4,12,2013,9,20,3,Civic Center BART (7th at Market),Market at 10th,Customer
4.783333333333333,12,2013,9,20,3,Civic Center BART (7th at Market),Market at 10th,Customer
2.75,12,2013,9,20,3,Paseo de San Antonio,San Salvador at 1st,Subscriber
30.466666666666665,12,2013,9,20,3,University and Emerson,University and Emerson,Customer
29.65,12,2013,9,20,3,University and Emerson,University and Emerson,Customer
12.966666666666667,12,2013,9,21,3,San Francisco Caltrain (Townsend at 4th),San Francisco Caltrain 2 (330 Townsend),Customer
7.8,12,2013,9,21,3,Civic Center BART (7th at Market),Townsend at 7th,Subscriber
6.683333333333334,12,2013,9,21,3,Clay at Battery,Howard at 2nd,Subscriber
17.3,12,2013,9,21,3,San Salvador at 1st,MLK Library,Customer
10.5,12,2013,9,21,3,Townsend at 7th,Powell at Post (Union Square),Subscriber
5.066666666666666,12,2013,9,21,3,2nd at Folsom,San Francisco Caltrain 2 (330 Townsend),Subscriber
55.96666666666667,12,2013,9,21,3,Embarcadero at Bryant,Embarcadero at Bryant,Customer
4.916666666666667,12,2013,9,21,3,Civic Center BART (7th at Market),Market at 4th,Subscriber
9.816666666666666,12,2013,9,21,3,Embarcadero at Sansome,Steuart at Market,Subscriber
22.233333333333334,12,2013,9,21,3,Grant Avenue at Columbus Avenue,Davis at Jackson,Customer
21.766666666666666,12,2013,9,21,3,Grant Avenue at Columbus Avenue,Davis at Jackson,Customer
7.333333333333333,12,2013,9,21,3,MLK Library,Santa Clara at Almaden,Subscriber
10.316666666666666,12,2013,9,21,3,2nd at South Park,Powell at Post (Union Square),Subscriber
3.6333333333333333,12,2013,9,21,3,2nd at Folsom,2nd at Townsend,Subscriber
15.233333333333333,12,2013,9,21,3,South Van Ness at Market,2nd at South Park,Customer
4.333333333333333,12,2013,9,21,3,Redwood City Caltrain Station,Franklin at Maple,Subscriber
10.316666666666666,12,2013,9,21,3,Townsend at 7th,San Francisco Caltrain 2 (330 Townsend),Subscriber
3.8666666666666667,12,2013,9,21,3,Powell Street BART,Civic Center BART (7th at Market),Customer
3.7,12,2013,9,21,3,Powell Street BART,Civic Center BART (7th at Market),Customer
4.616666666666666,12,2013,9,21,3,South Van Ness at Market,Civic Center BART (7th at Market),Subscriber
52.88333333333333,12,2013,9,21,3,San Jose City Hall,San Jose City Hall,Customer
7.05,12,2013,9,21,3,San Salvador at 1st,San Jose Diridon Caltrain Station,Subscriber
51.35,12,2013,9,21,3,San Jose City Hall,San Jose City Hall,Customer
2.9833333333333334,12,2013,9,21,3,5th at Howard,Powell Street BART,Subscriber
9.35,12,2013,9,22,3,Powell at Post (Union Square),Grant Avenue at Columbus Avenue,Subscriber
21.6,12,2013,9,22,3,2nd at Townsend,2nd at Townsend,Subscriber
7.45,12,2013,9,22,3,2nd at South Park,Market at Sansome,Customer
18.716666666666665,12,2013,9,22,3,5th at Howard,Yerba Buena Center of the Arts (3rd @ Howard),Subscriber
7.0,12,2013,9,22,3,Harry Bridges Plaza (Ferry Building),Spear at Folsom,Subscriber
9.65,12,2013,9,22,3,2nd at Townsend,Post at Kearney,Subscriber
6.983333333333333,12,2013,9,22,3,Townsend at 7th,Civic Center BART (7th at Market),Subscriber
8.383333333333333,12,2013,9,22,3,Mechanics Plaza (Market at Battery),Powell Street BART,Customer
624.7666666666667,12,2013,9,22,3,Post at Kearney,Commercial at Montgomery,Subscriber
8.5,12,2013,9,23,3,San Francisco Caltrain 2 (330 Townsend),Powell Street BART,Subscriber
10.15,12,2013,9,23,3,San Jose Diridon Caltrain Station,San Jose City Hall,Subscriber
5.1,12,2013,9,23,3,Powell Street BART,Golden Gate at Polk,Subscriber
6.033333333333333,12,2013,9,23,3,5th at Howard,San Francisco Caltrain 2 (330 Townsend),Subscriber
6.333333333333333,12,2013,9,23,3,Howard at 2nd,2nd at Townsend,Subscriber
26.35,12,2013,9,23,3,MLK Library,SJSU - San Salvador at 9th,Customer
4.55,13,2013,9,0,4,Howard at 2nd,Clay at Battery,Subscriber
4.816666666666666,13,2013,9,0,4,2nd at South Park,Spear at Folsom,Subscriber
8.65,13,2013,9,0,4,Market at 10th,Washington at Kearney,Subscriber
17.2,13,2013,9,2,4,Powell at Post (Union Square),Harry Bridges Plaza (Ferry Building),Customer
319.0833333333333,13,2013,9,2,4,Powell at Post (Union Square),Harry Bridges Plaza (Ferry Building),Customer
13.683333333333334,13,2013,9,2,4,Powell at Post (Union Square),Harry Bridges Plaza (Ferry Building),Customer
13.416666666666666,13,2013,9,2,4,Powell at Post (Union Square),Harry Bridges Plaza (Ferry Building),Customer
28.683333333333334,13,2013,9,3,4,Grant Avenue at Columbus Avenue,Market at 10th,Customer
4.033333333333333,13,2013,9,4,4,2nd at Folsom,Market at Sansome,Subscriber
17.866666666666667,13,2013,9,5,4,Powell at Post (Union Square),Grant Avenue at Columbus Avenue,Subscriber
7.516666666666667,13,2013,9,5,4,Grant Avenue at Columbus Avenue,Davis at Jackson,Subscriber
6.45,13,2013,9,6,4,Davis at Jackson,Harry Bridges Plaza (Ferry Building),Subscriber
5.9,13,2013,9,6,4,Beale at Market,Commercial at Montgomery,Subscriber
7.8,13,2013,9,6,4,2nd at Townsend,Post at Kearney,Subscriber
8.266666666666667,13,2013,9,6,4,Grant Avenue at Columbus Avenue,Steuart at Market,Subscriber
11.816666666666666,13,2013,9,6,4,Harry Bridges Plaza (Ferry Building),5th at Howard,Subscriber
8.316666666666666,13,2013,9,6,4,2nd at Townsend,Spear at Folsom,Subscriber
10.15,13,2013,9,6,4,2nd at South Park,Powell Street BART,Subscriber
11.0,13,2013,9,6,4,San Francisco Caltrain (Townsend at 4th),Temporary Transbay Terminal (Howard at Beale),Subscriber
15.4,13,2013,9,6,4,5th at Howard,San Francisco City Hall,Subscriber
41.416666666666664,13,2013,9,6,4,Clay at Battery,Harry Bridges Plaza (Ferry Building),Customer
11.566666666666666,13,2013,9,6,4,San Francisco Caltrain (Townsend at 4th),Embarcadero at Folsom,Subscriber
14.25,13,2013,9,6,4,Davis at Jackson,San Francisco Caltrain (Townsend at 4th),Subscriber
24.633333333333333,13,2013,9,6,4,Grant Avenue at Columbus Avenue,San Francisco Caltrain (Townsend at 4th),Subscriber
15.666666666666666,13,2013,9,6,4,Embarcadero at Sansome,2nd at Townsend,Subscriber
9.216666666666667,13,2013,9,6,4,Temporary Transbay Terminal (Howard at Beale),2nd at Townsend,Subscriber
38.583333333333336,13,2013,9,6,4,San Francisco City Hall,Powell at Post (Union Square),Subscriber
3.35,13,2013,9,6,4,Yerba Buena Center of the Arts (3rd @ Howard),Market at Sansome,Subscriber
3.3666666666666667,13,2013,9,6,4,Yerba Buena Center of the Arts (3rd @ Howard),Market at Sansome,Subscriber
15.55,13,2013,9,6,4,Townsend at 7th,Beale at Market,Subscriber
4.5,13,2013,9,6,4,Howard at 2nd,Steuart at Market,Subscriber
6.283333333333333,13,2013,9,6,4,Embarcadero at Sansome,Steuart at Market,Subscriber
18.3,13,2013,9,7,4,Harry Bridges Plaza (Ferry Building),South Van Ness at Market,Subscriber
10.016666666666667,13,2013,9,7,4,Beale at Market,Embarcadero at Sansome,Subscriber
21.666666666666668,13,2013,9,7,4,San Salvador at 1st,San Jose Civic Center,Subscriber
12.166666666666666,13,2013,9,7,4,San Francisco Caltrain (Townsend at 4th),Harry Bridges Plaza (Ferry Building),Subscriber
8.533333333333333,13,2013,9,7,4,Harry Bridges Plaza (Ferry Building),Post at Kearney,Subscriber
9.266666666666667,13,2013,9,7,4,Market at 10th,Powell Street BART,Subscriber
9.3,13,2013,9,7,4,Powell Street BART,Spear at Folsom,Subscriber
7.0,13,2013,9,7,4,Embarcadero at Bryant,Davis at Jackson,Subscriber
12.066666666666666,13,2013,9,7,4,Steuart at Market,2nd at Townsend,Subscriber
8.983333333333333,13,2013,9,7,4,San Francisco Caltrain (Townsend at 4th),Yerba Buena Center of the Arts (3rd @ Howard),Subscriber
8.833333333333334,13,2013,9,7,4,Mechanics Plaza (Market at Battery),San Francisco Caltrain (Townsend at 4th),Subscriber
17.783333333333335,13,2013,9,7,4,2nd at Townsend,Embarcadero at Sansome,Subscriber
21.866666666666667,13,2013,9,7,4,South Van Ness at Market,Embarcadero at Sansome,Subscriber
7.166666666666667,13,2013,9,7,4,2nd at Townsend,Temporary Transbay Terminal (Howard at Beale),Subscriber
12.633333333333333,13,2013,9,7,4,South Van Ness at Market,Steuart at Market,Subscriber
6.05,13,2013,9,7,4,Embarcadero at Bryant,San Francisco Caltrain (Townsend at 4th),Subscriber
5.233333333333333,13,2013,9,7,4,Civic Center BART (7th at Market),South Van Ness at Market,Subscriber
10.4,13,2013,9,7,4,Embarcadero at Bryant,Commercial at Montgomery,Subscriber
5.5,13,2013,9,7,4,Market at Sansome,2nd at South Park,Subscriber
10.35,13,2013,9,7,4,San Francisco Caltrain (Townsend at 4th),Harry Bridges Plaza (Ferry Building),Subscriber
7.066666666666666,13,2013,9,7,4,Embarcadero at Bryant,San Francisco Caltrain (Townsend at 4th),Subscriber
15.233333333333333,13,2013,9,7,4,Temporary Transbay Terminal (Howard at Beale),Townsend at 7th,Subscriber
3.35,13,2013,9,7,4,Steuart at Market,Spear at Folsom,Subscriber
12.583333333333334,13,2013,9,7,4,San Jose Diridon Caltrain Station,Paseo de San Antonio,Subscriber
12.5,13,2013,9,7,4,San Francisco Caltrain (Townsend at 4th),Post at Kearney,Subscriber
12.616666666666667,13,2013,9,7,4,San Francisco Caltrain (Townsend at 4th),Temporary Transbay Terminal (Howard at Beale),Subscriber
10.1,13,2013,9,7,4,San Francisco Caltrain (Townsend at 4th),Post at Kearney,Subscriber
10.783333333333333,13,2013,9,7,4,San Francisco Caltrain (Townsend at 4th),Steuart at Market,Subscriber
9.533333333333333,13,2013,9,7,4,San Francisco Caltrain (Townsend at 4th),Market at Sansome,Subscriber
3.9166666666666665,13,2013,9,7,4,Market at Sansome,Yerba Buena Center of the Arts (3rd @ Howard),Subscriber
6.966666666666667,13,2013,9,7,4,Grant Avenue at Columbus Avenue,Steuart at Market,Subscriber
1.85,13,2013,9,7,4,Beale at Market,Temporary Transbay Terminal (Howard at Beale),Subscriber
4.483333333333333,13,2013,9,7,4,Steuart at Market,Mechanics Plaza (Market at Battery),Subscriber
